181270,35,21/09/2012
184780,100,23/11/2012
191380,50,05/11/2013
192510,30,31/12/2012
195850,100,11/04/2013
197190,50,14/05/2013
197690,15,16/05/2013
198460,60,18/05/2013
199340,45,24/05/2013
202740,30,30/08/2013
205020,30,18/10/2013
205370,100,29/03/2014
205560,30,19/10/2013
207710,30,25/10/2013
208660,30,25/10/2013
211380,45,22/11/2013
228250,60,05/11/2014
228650,30,07/11/2014
156450,40,17/06/2011
141120,50,28/05/2010
124390,65,27/10/2012
138560,70,28/05/2015
219760,30,27/01/2015
204270,20,16/10/2013
215020,60,31/12/2013
181330,100,21/09/2012
184510,60,23/11/2012
40550,50,01/12/2010
13660,100,29/03/2012
13700,30,25/10/2005
13890,20,04/09/2008
14770,20,20/07/2006
18790,100,10/09/2010
85610,40,03/11/2007
60010,20,05/07/2014
140430,30,05/02/2011
199490,20,24/05/2013
224160,20,05/07/2014
193790,15,01/10/2013
34240,100,31/12/2008
20450,30,20/12/2005
20480,20,18/12/2008
11970,75,31/12/2006
12110,20,23/10/2007
76950,30,09/12/2012
64910,50,16/02/2007
53270,15,01/12/2006
55580,20,08/02/2013
57530,10,27/12/2007
95830,20,13/08/2014
15170,30,25/01/2012
11190,30,01/12/2010
13420,30,30/12/2012
3300,30,24/04/2008
58280,30,14/12/2007
52480,20,29/11/2006
121280,15,29/05/2009
79650,100,31/12/2013
110500,50,14/11/2008
190700,125,07/06/2013
139190,40,17/12/2011
140120,15,07/05/2010
220470,100,11/08/2015
6710,25,12/07/2005
66930,45,31/12/2013
107710,90,06/02/2013
143900,50,31/12/2012
165570,20,23/12/2014
65480,150,23/09/2014
246980,20,22/09/2015
43780,50,17/12/2005
13760,200,31/12/2013
12130,50,16/11/2010
76850,30,14/05/2010
113740,30,31/12/2013
91370,30,24/03/2012
174690,30,18/10/2013
143220,100,27/12/2011
124810,50,22/07/2009
219660,30,12/04/2014
178180,30,25/07/2012
192080,50,31/12/2012
65230,30,22/12/2015
200060,50,23/12/2015
48840,40,01/06/2006
55480,30,02/10/2009
13550,20,26/09/2007
14770,15,21/01/2005
15160,35,05/04/2012
17930,39.69,31/12/2008
6850,30,19/06/2013
66820,10,23/03/2007
61910,100,16/01/2007
60260,50,27/12/2011
48660,30,12/04/2007
105590,10,18/10/2008
107320,30,24/11/2010
103350,100,21/04/2011
87030,20,25/09/2013
174080,20,07/06/2012
129500,40,17/07/2014
13760,360,18/12/2014
185270,30,29/11/2012
142550,30,23/09/2015
11960,15,29/10/2005
5530,35,08/06/2011
84170,30,20/11/2008
66070,40,26/07/2012
97960,20,09/05/2008
165350,100,23/11/2011
235120,30,03/02/2015
193790,15,01/10/2013
44220,30,18/06/2014
9770,50,22/07/2005
67690,30,02/05/2009
71030,40,02/05/2007
103530,40,07/08/2008
132770,40,12/12/2009
198820,40,15/03/2014
181430,50,22/09/2012
251900,25,15/10/2015
16680,30,17/03/2006
12440,100,25/11/2009
410,30,21/12/2007
83620,20,31/12/2008
10340,20,29/10/2010
10580,15,17/03/2006
61250,30,31/12/2010
118790,20,10/04/2009
110580,30,09/12/2012
142200,100,12/12/2013
61620,15,17/10/2014
198300,20,25/10/2013
200000,30,04/06/2013
64840,30,16/02/2007
63040,100,15/10/2008
52080,30,18/12/2008
121270,65,30/10/2013
104210,50,20/08/2008
107090,30,18/10/2008
94110,100,17/03/2012
95170,40,30/07/2008
142150,20,07/09/2012
123480,2500,27/05/2014
191190,100,31/12/2013
67430,40,03/07/2015
72670,30,27/10/2012
138570,40,14/01/2012
124610,40,22/07/2009
227670,100,05/11/2014
174190,30,09/06/2012
37390,10,31/07/2008
17050,30,16/10/2008
10120,30,31/12/2006
32880,100,12/12/2013
47630,30,31/12/2005
10880,40,15/09/2010
2690,100,27/11/2009
65640,100,28/12/2011
67320,35,29/03/2007
69220,30,10/12/2010
62210,75,28/12/2012
51000,60,30/11/2007
119610,30,23/04/2009
103700,60,12/11/2009
88530,100,20/09/2012
146740,40,07/06/2013
152570,100,05/02/2011
123570,50,01/07/2009
225310,50,28/05/2015
226860,50,16/10/2014
201430,50,10/07/2013
180030,30,31/08/2012
233590,25,17/12/2015
261630,10,18/12/2015
15020,30,24/03/2006
12340,50,20/10/2006
90,75,21/10/2009
82910,30,12/06/2008
68840,30,18/04/2007
60010,20,09/12/2009
56230,40,15/11/2013
112650,60,29/09/2010
112800,30,26/12/2009
114880,15,31/12/2008
118240,20,05/08/2011
95650,200,20/03/2009
94100,40,22/03/2008
166360,30,30/11/2011
140450,30,23/03/2011
207610,30,25/10/2013
207750,20,25/10/2013
221040,15,05/08/2014
153070,150,17/12/2015
228760,10,15/09/2015
79400,30,23/05/2008
83890,40,30/12/2012
68210,30,31/12/2007
108040,30,18/11/2012
135730,25,22/01/2010
130280,20,19/03/2010
69070,20,15/10/2014
185050,50,28/11/2012
257170,200,04/11/2015
75360,15,25/11/2015
131430,60,03/12/2015
226300,30,11/04/2015
231880,10,05/12/2014
34790,30,18/03/2011
15530,100,01/06/2011
86650,20,10/09/2010
89070,60,30/11/2007
134840,20,31/12/2009
113810,30,08/03/2012
115640,150,31/12/2008
119070,45,17/12/2011
112690,100,20/10/2010
110930,30,03/04/2015
80590,60,16/10/2008
58590,60,31/12/2008
61670,60,31/12/2010
61700,30,31/12/2006
64290,50,12/12/2012
138840,50,17/12/2011
118460,30,17/03/2010
181010,10,15/09/2012
194770,30,15/03/2013
159820,50,23/09/2011
160950,50,21/10/2011
14580,700,29/12/2015
19640,80,07/05/2010
11800,35,08/09/2010
67050,45,20/12/2011
106330,30,15/10/2008
154120,50,02/03/2011
142620,140,22/10/2014
203780,60,31/10/2014
58600,40,14/11/2014
173430,10,17/12/2015
235060,50,29/12/2014
219900,50,17/03/2015
168100,20,09/12/2014
233690,500,31/12/2015
17100,15,23/04/2005
62400,20,24/01/2007
56050,30,18/05/2007
88530,100,25/09/2013
89630,20,19/04/2014
92790,20,22/01/2008
82570,50,19/09/2007
144380,50,21/07/2010
80920,8,31/12/2013
158900,30,11/10/2012
172360,15,03/05/2012
235590,10,05/03/2015
152420,400,31/12/2015
20360,40,25/07/2007
11180,25,25/11/2009
2700,100,28/09/2007
148170,50,13/10/2010
149070,10,29/12/2013
127920,25,20/12/2011
121390,50,19/03/2010
54820,30,28/10/2015
19150,50,25/10/2005
12940,100,12/12/2013
67670,110,12/04/2013
69340,50,31/12/2011
73110,35,16/05/2007
57310,30,22/04/2009
107070,60,18/10/2008
95580,30,31/12/2010
81970,25,07/09/2007
198940,100,31/12/2013
206440,100,23/10/2013
176320,100,23/05/2014
178810,30,09/08/2012
187970,30,12/12/2012
168890,60,31/12/2011
58910,60,10/12/2015
169530,50,30/12/2012
171740,100,23/03/2012
103960,25,05/12/2015
163730,40,09/12/2015
70060,100,30/12/2015
157910,100,31/12/2015
11070,30,16/02/2007
6230,30,31/12/2006
33690,30,08/11/2006
97110,100,26/04/2008
75260,15,07/06/2007
130550,40,24/10/2013
113100,20,18/12/2008
205890,30,22/10/2013
232340,20,05/06/2015
177410,300,24/12/2014
2480,50,18/10/2006
7560,30,09/06/2005
100950,50,05/07/2008
128280,20,16/10/2009
20450,30,18/12/2009
29980,150,31/12/2005
16510,15,31/12/2013
5750,100,07/04/2007
66220,30,20/03/2013
106570,100,07/12/2013
102310,50,12/11/2009
148820,100,30/11/2011
142890,180,12/12/2012
90680,100,16/12/2014
213290,30,24/12/2013
176640,30,01/07/2012
185730,60,01/12/2012
160060,20,30/09/2011
250720,30,23/09/2015
82660,25,09/12/2014
219540,30,25/11/2014
123340,40,18/11/2015
15750,8,18/06/2010
9890,65,28/09/2013
59220,50,25/09/2013
61280,80,31/12/2009
19880,60,02/02/2012
119430,10,16/05/2013
120790,30,24/05/2012
104780,30,10/09/2008
207470,60,25/10/2013
81070,30,08/09/2015
254830,30,31/10/2015
13820,300,31/12/2012
1660,50,22/07/2009
6690,15,31/12/2011
47670,150,31/12/2006
97260,15,26/04/2008
84680,50,23/10/2007
79580,25,03/08/2007
135000,60,31/12/2009
118250,10,20/03/2009
178610,10,27/12/2013
27240,50,31/12/2013
47150,60,20/03/2009
47240,40,12/10/2011
10870,30,17/03/2006
2570,100,18/05/2013
66210,30,17/10/2013
69600,40,20/04/2007
58050,30,12/06/2007
129930,30,03/09/2010
121220,50,27/04/2011
110380,30,19/12/2009
155920,30,03/06/2011
207770,30,12/12/2014
257130,60,04/11/2015
208560,30,05/12/2015
17700,30,23/05/2007
47760,30,31/12/2009
94430,70,28/10/2011
136360,25,31/12/2011
110470,10,14/11/2008
211330,30,22/11/2013
81940,500,23/10/2015
248110,1500,10/07/2015
207830,30,15/10/2014
211530,20,17/12/2015
52880,50,19/12/2015
83490,40,23/12/2015
9230,30,15/04/2011
57740,50,26/09/2012
51580,60,19/12/2007
51800,10,22/11/2006
56310,75,23/10/2007
68700,20,30/04/2014
124390,50,05/07/2012
128950,30,24/11/2010
106920,30,17/10/2008
192770,15,27/02/2013
213610,120,26/12/2013
169360,90,17/05/2012
194190,20,09/12/2014
9230,30,05/12/2015
11110,25,27/08/2005
12840,100,30/09/2009
2600,500,31/12/2009
49290,20,31/12/2009
29380,20,27/02/2009
48340,30,25/09/2009
123540,50,31/12/2013
130800,100,18/11/2009
118500,10,03/04/2009
73200,20,17/05/2007
128410,50,21/10/2009
103970,30,19/12/2009
182520,20,18/10/2012
193530,20,02/02/2013
88950,130,21/07/2015
258290,45,07/11/2015
18650,30,16/05/2008
11910,30,23/05/2007
6540,150,03/02/2012
58500,15,17/11/2010
74320,10,30/05/2007
112170,25,06/12/2008
98170,15,26/11/2010
190470,10,04/10/2013
162350,30,14/04/2012
172110,30,27/11/2013
120860,40,28/10/2014
84960,50,23/12/2014
90100,30,04/11/2015
57820,40,01/07/2011
51160,20,18/11/2006
97690,50,02/05/2008
123270,30,29/10/2010
114970,100,31/12/2013
174620,20,21/06/2012
193660,20,07/02/2013
163870,100,16/11/2011
151740,100,31/12/2010
156130,40,08/06/2011
48120,100,27/12/2014
137180,45,14/11/2014
25220,100,26/05/2011
68400,50,10/04/2007
54420,30,09/08/2007
88710,40,20/12/2013
67470,30,30/03/2007
112890,40,04/07/2014
176320,80,30/06/2012
103000,30,06/10/2015
176020,15,13/10/2015
99010,30,30/05/2008
80500,10,22/01/2008
70300,30,21/04/2007
202720,60,14/03/2014
213980,15,28/12/2013
159260,50,26/08/2011
159420,20,02/09/2011
163800,20,24/11/2012
81640,25,11/04/2015
90960,50,21/10/2014
130900,20,30/12/2015
253720,30,29/10/2015
261010,15,12/12/2015
13660,100,27/12/2013
16890,30,22/04/2005
86670,500,23/04/2014
76310,30,11/06/2008
67800,40,13/11/2010
72980,22,25/03/2011
133960,10,29/12/2009
140380,50,13/05/2010
129930,35,26/07/2012
131160,50,20/11/2009
116310,30,18/04/2013
177390,100,24/05/2013
146710,30,23/01/2015
3140,100,23/07/2005
51090,30,16/11/2007
71500,30,14/05/2010
109880,20,08/11/2008
173500,30,25/10/2013
148460,20,22/10/2010
153470,75,06/06/2014
138860,30,16/04/2010
175920,15,28/06/2012
192800,100,31/12/2012
15590,50,13/12/2006
13720,40,19/11/2010
42530,60,17/12/2011
79650,50,09/10/2009
116300,10,17/01/2009
106720,30,21/04/2010
150570,20,15/12/2010
203840,30,18/04/2014
160570,125,16/11/2012
169060,30,31/12/2013
258030,30,06/11/2015
206130,40,10/12/2015
186360,50,21/12/2015
263100,50,31/12/2015
6700,35,18/11/2009
58150,25,31/12/2006
64890,30,31/12/2012
56760,30,28/12/2007
25270,100,29/03/2014
25950,30,12/12/2013
47840,100,22/11/2013
69190,60,07/12/2007
73780,50,14/10/2009
111100,10,22/11/2008
199860,20,31/05/2013
183670,30,18/11/2012
211710,20,25/11/2015
410,25,06/08/2005
20560,100,16/12/2006
96850,30,25/04/2008
88710,30,28/11/2007
92850,70,23/01/2008
149820,40,01/12/2010
151600,30,28/12/2010
136330,50,31/12/2010
132040,20,04/12/2009
129250,250,23/12/2014
11630,100,09/12/2009
11770,75,29/07/2005
13070,10,31/12/2009
3020,30,28/10/2009
7520,100,01/12/2006
64740,50,16/02/2007
86580,50,13/10/2010
89020,30,30/11/2007
81640,20,31/12/2011
116510,20,22/01/2009
179540,50,31/12/2013
163730,30,25/07/2012
164160,55,09/02/2013
180910,50,31/12/2014
262720,25,31/12/2015
13660,50,31/10/2006
16360,30,11/04/2008
9210,150,31/12/2006
9250,30,23/04/2010
11440,20,21/04/2010
62460,15,31/12/2013
64610,50,30/04/2014
51750,30,30/03/2011
70770,50,28/04/2007
73380,50,18/05/2007
114990,30,25/11/2009
118860,30,04/06/2010
108950,30,30/10/2008
144520,40,23/07/2010
144520,100,20/05/2011
141510,50,20/01/2011
201870,30,15/11/2014
190530,50,27/12/2012
254950,10,31/10/2015
128040,10,14/10/2009
128780,45,24/11/2010
85930,80,19/11/2014
143580,50,26/03/2015
257840,45,05/11/2015
13460,150,30/09/2005
55390,30,15/07/2012
25920,30,13/11/2013
66810,100,15/03/2012
121230,50,31/12/2011
106030,50,25/11/2009
110800,15,20/11/2008
98080,50,31/12/2010
99090,50,31/12/2012
210530,40,12/11/2014
23530,90,02/12/2014
212110,20,04/12/2013
177640,30,15/07/2012
258050,100,06/11/2015
206800,100,22/10/2015
52010,20,21/10/2009
18570,100,27/12/2006
19620,30,31/12/2009
85750,40,09/10/2009
116550,100,23/01/2009
96850,30,01/06/2011
122150,10,05/06/2009
189030,30,20/12/2012
166330,50,30/11/2011
168990,20,25/12/2013
131960,50,12/03/2015
9500,100,28/06/2007
7830,20,31/12/2009
14090,30,31/12/2010
91480,30,31/12/2008
79390,50,31/12/2013
84430,20,17/10/2007
68260,15,10/04/2007
73330,70,31/12/2013
74560,40,21/11/2007
107930,60,23/10/2008
110060,30,13/11/2008
138980,300,24/12/2011
73280,50,17/05/2007
74830,30,13/05/2014
108520,30,28/12/2010
138690,50,27/05/2011
142850,25,30/06/2010
123450,15,26/06/2009
132920,40,16/12/2009
211870,45,30/11/2013
175770,30,28/06/2012
193470,10,31/01/2013
52820,50,25/03/2011
17950,30,07/12/2005
120530,20,15/05/2009
122550,30,06/03/2013
177010,15,15/10/2014
74910,30,23/10/2015
80920,5,31/12/2015
47590,50,31/12/2005
48540,40,12/12/2012
138240,30,07/04/2010
174990,10,23/06/2012
189190,25,20/12/2012
226900,50,17/10/2014
221330,30,08/12/2015
4490,60,31/12/2006
6130,30,01/03/2014
31050,100,09/10/2008
41800,100,22/04/2011
77040,15,04/07/2007
72670,30,14/09/2011
83580,15,03/10/2007
112130,30,06/12/2008
98550,1000,23/05/2014
137570,15,17/03/2010
140870,50,22/05/2010
132170,20,04/12/2009
114960,75,31/12/2011
114990,20,31/12/2008
166630,200,30/11/2011
168590,30,07/12/2012
157330,50,05/07/2012
253180,30,27/10/2015
167080,40,29/12/2015
10410,150,03/10/2007
19090,35,19/12/2009
79040,25,14/04/2012
71600,35,09/05/2007
118510,50,10/02/2012
105560,30,06/11/2009
106570,50,16/10/2008
109330,30,05/11/2008
144800,25,03/06/2011
155960,50,03/06/2011
143280,50,07/07/2010
125030,50,24/07/2009
129190,50,25/06/2010
131610,40,13/11/2013
175970,30,28/06/2012
196240,25,23/04/2013
76810,65,05/12/2014
11740,30,19/05/2011
3060,60,16/02/2011
68190,100,15/10/2013
69930,30,06/03/2013
63720,45,31/01/2007
95920,30,29/11/2012
125970,15,28/01/2010
211870,50,17/12/2014
7730,200,27/12/2011
42220,10,17/01/2007
54580,30,12/12/2012
34700,30,31/12/2006
69030,60,24/12/2011
104010,20,16/08/2008
108080,15,23/10/2008
110530,100,19/10/2012
102820,40,30/07/2008
168200,100,23/12/2011
12360,60,24/12/2014
66930,50,30/12/2014
53170,190,28/11/2014
211600,50,25/11/2013
20340,30,31/12/2015
82450,200,31/12/2013
82500,30,19/09/2007
141170,50,28/05/2010
129520,20,03/06/2011
203030,15,11/09/2013
213190,50,24/12/2013
170370,50,31/12/2011
159690,60,08/03/2013
163220,100,06/06/2014
106980,20,31/12/2015
61100,60,01/12/2015
16800,10,31/10/2006
20290,90,27/12/2012
88970,95,31/03/2012
89130,40,25/10/2012
67350,30,23/09/2009
70860,100,28/05/2014
57990,40,29/12/2006
110640,30,02/12/2011
122590,15,12/06/2009
211130,50,19/11/2013
184080,30,18/11/2012
185440,15,29/11/2012
171430,40,17/03/2015
4750,60,01/12/2014
132750,100,24/12/2015
9430,15,25/11/2005
16450,20,27/07/2011
9280,25,29/07/2005
1920,30,16/12/2009
67070,25,15/03/2012
61070,30,31/12/2007
63130,30,10/07/2008
63300,60,25/02/2009
49020,30,13/12/2007
114980,15,31/12/2008
112670,30,09/07/2010
96170,20,01/12/2012
101000,20,29/12/2009
162400,60,09/11/2011
149200,30,17/11/2010
135020,35,17/09/2010
143020,10,02/07/2010
191750,50,27/12/2014
55950,40,14/03/2015
178870,30,09/08/2012
134730,60,31/12/2015
233580,100,31/12/2015
23530,65,28/02/2013
14100,500,31/12/2013
8690,60,21/04/2007
90570,25,21/12/2007
62720,15,19/05/2012
122240,50,05/06/2009
114970,100,31/12/2011
121160,30,24/04/2013
221690,15,15/05/2014
25130,20,19/06/2010
9980,80,05/11/2005
10720,30,10/09/2010
3880,1000,29/12/2011
55240,50,12/11/2009
66380,20,20/03/2007
105500,30,20/01/2011
174310,20,28/10/2012
201430,50,23/12/2014
234420,100,31/12/2014
183840,30,05/12/2014
217550,10,14/03/2014
204630,250,22/11/2015
173300,30,31/03/2015
48650,80,19/07/2008
16890,30,27/12/2005
1420,50,28/10/2009
8550,60,27/09/2008
103000,30,10/03/2010
123540,50,31/12/2010
134350,100,31/12/2011
208470,20,31/12/2015
28210,30,31/12/2015
256860,40,04/11/2015
18980,30,08/03/2013
12110,30,04/10/2008
3100,60,11/05/2007
4680,100,07/01/2009
6690,20,17/03/2012
76500,40,07/07/2012
58210,50,31/12/2007
113330,10,19/12/2008
92510,30,23/10/2009
125970,15,13/11/2010
131170,20,20/11/2009
232790,50,13/11/2014
59300,40,30/12/2014
132780,65,13/02/2015
205720,40,04/07/2014
20210,60,06/07/2007
70930,60,31/12/2008
58400,30,28/07/2009
62090,30,28/04/2010
106630,15,18/11/2009
97800,100,07/12/2012
100400,40,31/12/2011
86430,30,22/10/2010
86630,30,23/12/2011
150180,30,15/03/2012
152170,30,31/12/2010
127310,30,08/09/2010
127540,20,10/04/2014
91760,60,26/02/2015
203280,30,06/03/2015
164270,30,31/10/2014
217850,45,26/03/2014
189580,50,21/12/2012
112070,150,19/09/2015
176770,125,03/07/2015
15110,20,19/04/2005
11640,30,23/05/2014
780,25,15/12/2005
7920,20,08/03/2012
70230,40,18/11/2012
70630,75,27/04/2007
60670,100,31/12/2013
65250,80,22/12/2010
84560,100,17/10/2007
126680,60,09/09/2009
119050,25,15/04/2009
177740,100,15/07/2012
254960,10,31/10/2015
16550,15,22/04/2005
16840,30,20/12/2007
10720,30,02/12/2011
12020,80,25/11/2009
65470,30,11/04/2008
59480,20,31/12/2006
48700,80,16/11/2007
137280,30,10/03/2010
198720,30,21/05/2013
173040,50,12/05/2012
162540,40,30/07/2015
14590,125,31/12/2012
11000,30,17/03/2006
6190,50,17/03/2006
139280,50,14/05/2011
123020,30,28/04/2010
134100,100,31/12/2009
120120,75,12/12/2012
105610,15,04/10/2008
212960,50,04/04/2014
235720,30,24/02/2015
228120,30,05/11/2014
16640,50,31/10/2006
17930,15,27/10/2010
7860,30,20/04/2011
126820,40,27/10/2010
121880,15,03/06/2009
111250,30,05/04/2012
99750,20,25/02/2009
101390,100,19/04/2013
189360,50,21/12/2012
170400,50,31/12/2011
172160,50,21/04/2012
136900,90,16/05/2015
4250,40,30/01/2005
8660,70,26/05/2010
56310,100,19/12/2006
39730,12,14/10/2011
48680,30,29/11/2008
93550,25,13/02/2008
69370,100,08/11/2012
132680,10,10/12/2010
115150,50,31/12/2008
196000,100,18/04/2014
163390,45,25/10/2013
137270,15,10/03/2010
210660,50,13/11/2013
10630,15,25/10/2005
4390,30,11/06/2014
48220,100,25/04/2006
123980,30,24/11/2010
165340,20,23/11/2011
173710,30,31/05/2012
23530,90,08/07/2015
14430,40,27/12/2014
228890,30,07/11/2014
256730,15,04/11/2015
26130,40,19/09/2015
230320,50,15/11/2014
18130,30,29/05/2009
18900,30,23/10/2009
9770,50,29/07/2005
4490,100,31/12/2013
6660,30,06/06/2007
56060,25,19/12/2006
75360,15,26/09/2012
125090,40,28/07/2010
127590,30,08/03/2012
132780,65,09/05/2013
122080,50,22/04/2011
109710,30,25/11/2014
207310,15,24/10/2013
176520,60,30/06/2012
258810,100,12/11/2015
16410,100,17/10/2007
17330,50,24/11/2005
12730,50,06/08/2005
32030,50,06/11/2009
32030,50,03/03/2012
47230,50,08/12/2010
88400,20,01/03/2012
77800,30,11/07/2007
70620,40,23/04/2014
113400,20,20/12/2008
110590,60,20/11/2008
193350,35,31/01/2013
149810,40,01/12/2010
150030,30,03/12/2010
153110,30,31/12/2015
251970,45,15/10/2015
13720,60,13/06/2014
90190,50,31/12/2009
78650,25,20/07/2007
132310,80,22/12/2010
113080,25,31/12/2011
116570,30,23/01/2009
206120,10,23/10/2013
144610,1000,03/12/2013
257850,60,05/11/2015
67460,60,17/12/2015
53080,40,25/06/2010
15850,30,21/04/2005
77310,20,06/07/2007
69440,50,31/12/2009
137190,20,05/03/2010
116430,300,26/10/2011
116960,20,31/12/2009
120130,30,02/05/2009
186640,100,07/12/2012
113650,15,23/12/2014
229480,30,08/11/2014
200520,50,12/06/2013
207090,30,14/03/2014
210630,150,23/07/2014
247660,35,24/06/2015
100280,60,07/12/2015
9510,150,27/04/2011
4470,30,04/03/2009
24680,30,31/12/2008
29480,60,09/11/2007
18240,50,02/12/2011
66430,30,05/04/2008
68000,35,31/03/2007
69550,30,10/05/2014
88200,60,11/04/2008
93790,30,31/12/2008
164010,40,03/05/2012
205600,40,23/12/2014
10250,40,04/11/2009
10820,30,17/10/2007
60910,30,29/12/2009
52760,30,29/11/2006
34290,50,07/07/2012
66580,50,22/05/2010
121360,100,08/03/2012
111980,10,04/12/2008
95350,105,28/10/2011
150900,50,12/12/2012
205410,30,19/10/2013
225100,50,30/07/2014
62740,30,20/11/2008
63280,20,27/01/2007
63600,5,11/07/2009
64560,8,10/02/2007
66410,40,21/03/2007
67040,20,23/03/2007
67260,40,13/09/2008
67560,20,31/12/2012
70430,75,30/04/2013
72450,50,03/10/2007
72600,10,12/05/2007
73750,40,22/05/2007
73800,10,20/05/2009
75250,20,07/06/2007
75780,40,10/03/2012
76660,30,15/12/2010
77260,20,17/04/2009
78100,20,13/07/2007
80880,100,22/11/2008
81800,15,04/05/2011
81820,30,31/12/2012
84280,30,15/07/2012
86770,15,14/11/2007
86990,30,31/12/2008
89750,100,05/08/2009
20980,30,30/06/2010
27280,30,07/02/2014
28210,25,07/05/2010
37040,400,25/10/2013
45220,30,12/03/2010
45570,50,19/12/2009
47810,40,05/07/2008
48680,30,31/12/2010
51600,20,21/11/2006
51720,100,28/12/2007
52870,15,11/04/2008
53060,60,05/12/2007
54210,15,06/12/2006
54730,20,09/12/2006
54920,30,12/04/2007
55220,35,21/07/2010
56510,40,21/12/2007
57000,200,21/06/2008
59150,30,03/06/2009
59270,100,31/12/2008
59700,30,31/12/2006
60560,60,14/12/2013
60920,15,31/12/2008
62200,30,23/01/2007
5790,100,26/09/2007
6670,25,19/07/2005
7360,15,10/03/2007
8480,60,28/08/2007
8960,20,21/07/2006
9650,30,21/11/2006
10030,305,02/05/2006
12600,40,30/11/2011
12690,100,18/11/2006
13520,15,16/11/2005
14070,30,31/12/2006
14770,30,13/04/2007
15540,30,18/05/2007
16650,60,20/10/2010
18720,30,29/07/2011
115160,55,31/12/2011
115440,100,31/12/2012
116450,40,12/11/2009
119330,10,18/04/2009
121360,100,29/05/2009
123930,40,08/07/2009
124830,15,22/07/2009
128780,50,16/11/2012
129440,60,05/08/2012
130440,25,31/12/2010
132050,50,04/12/2009
133350,10,18/12/2009
133840,150,04/12/2013
134100,100,01/03/2013
139050,40,16/04/2010
94890,20,25/03/2011
95860,25,18/04/2008
96860,30,03/02/2012
98410,20,16/05/2008
98690,30,17/11/2010
100290,100,31/12/2008
101050,15,20/10/2010
101150,60,27/11/2009
111070,100,28/05/2010
111480,20,07/09/2012
112960,60,23/04/2013
114430,40,27/12/2008
105350,80,12/12/2014
134160,30,12/12/2014
232250,20,13/12/2014
121440,30,23/12/2014
145570,20,04/04/2015
198880,10,28/04/2015
184900,30,24/11/2012
185740,10,01/12/2012
186660,100,18/06/2014
189830,60,22/12/2012
190400,90,04/10/2013
198570,65,05/11/2013
201510,50,11/07/2013
205240,100,18/10/2013
205990,30,22/10/2013
210310,20,18/06/2014
211670,30,26/11/2013
211730,30,11/06/2014
218740,60,03/04/2014
221630,30,15/05/2014
223530,50,18/06/2014
224500,30,11/07/2014
57550,75,25/09/2014
116310,30,08/10/2014
205030,30,21/10/2014
209230,20,31/10/2014
18140,30,04/06/2015
129520,20,28/11/2014
142670,30,06/07/2011
142890,50,30/06/2010
146730,30,15/09/2010
147630,300,23/05/2012
150010,10,03/12/2010
151520,150,31/12/2012
153130,80,07/07/2012
156730,20,26/05/2012
156740,50,16/02/2013
166820,30,31/12/2012
172830,15,09/05/2012
175340,60,28/06/2012
141690,10,09/06/2010
144900,40,30/07/2010
127100,100,21/07/2010
81640,25,16/12/2014
37150,20,31/10/2015
139460,50,24/04/2015
16480,30,29/06/2011
18130,15,26/04/2005
3000,30,14/11/2007
77830,30,31/12/2008
116970,40,04/02/2009
20600,40,07/05/2010
20810,300,31/12/2009
71750,30,13/09/2008
250740,30,23/09/2015
87090,15,10/10/2015
251950,30,15/10/2015
252740,40,23/10/2015
260150,25,28/11/2015
61010,900,31/12/2015
64210,10,03/02/2007
125850,20,21/08/2009
97240,20,02/07/2010
101540,15,12/07/2008
176650,50,01/07/2012
187980,30,25/09/2013
153070,100,19/01/2013
228520,45,07/11/2014
227210,100,28/11/2015
14310,250,27/12/2005
16340,30,21/11/2006
16620,100,31/12/2006
2620,30,15/03/2012
55660,30,14/12/2006
97750,80,06/05/2014
143610,20,10/11/2011
176330,30,14/12/2013
194850,40,16/03/2013
197030,30,11/05/2013
205160,10,08/10/2015
49000,60,26/10/2013
20810,500,27/12/2005
15890,100,20/04/2007
5250,60,21/12/2007
86440,30,01/04/2009
91470,70,31/12/2009
140240,55,20/12/2012
144590,50,15/12/2010
129460,20,23/12/2012
131160,50,26/12/2010
211360,50,16/05/2014
175530,20,28/06/2012
48460,40,31/10/2015
256850,60,04/11/2015
66340,45,31/12/2013
55600,25,31/12/2010
105680,40,04/10/2008
100850,50,20/11/2009
158280,90,09/10/2013
138530,60,15/04/2010
179660,60,23/08/2012
9740,50,14/12/2011
10470,15,02/08/2005
49290,30,23/10/2007
51200,75,07/10/2009
53720,30,01/12/2006
109190,25,02/11/2008
137120,100,03/03/2010
142160,40,18/06/2010
190550,45,20/12/2013
60700,25,31/12/2015
116850,150,31/12/2015
89630,20,11/04/2013
84460,20,02/10/2009
65890,50,20/09/2012
57380,15,20/10/2010
110930,30,18/10/2013
103730,30,29/12/2009
231770,100,02/12/2014
224250,30,20/08/2014
160910,160,31/12/2015
47580,100,24/12/2011
13930,60,31/12/2006
16660,8,07/06/2014
73220,10,10/10/2007
10030,320,08/09/2010
13270,40,01/12/2012
7780,30,20/03/2009
78270,30,20/07/2007
82320,40,06/12/2008
53250,30,01/12/2006
91960,250,16/12/2011
160820,30,19/10/2011
134330,20,31/12/2009
135640,20,28/07/2010
183950,20,22/11/2013
187520,65,05/04/2014
168470,210,27/06/2015
188740,30,07/07/2015
250390,30,12/09/2015
105490,400,31/03/2015
148300,10,17/06/2015
48590,60,11/01/2012
